Contact ID,Age,Gender,Ethnicity,Grade Level,Zip Code,Participation Year,MediHouseIncome,PopDensity,count
FK-358943,13,Male,White or Caucasian,7,28327,2019,51609.0,81.0,2.0
FK-447623,13,Male,White or Caucasian,8,28327,2018,51609.0,81.0,1.0
FK-006215,13,Male,White or Caucasian,8,32730,2021,42581.0,4513.0,6.0
FK-006530,13,Male,White or Caucasian,6,32732,2022,45250.0,100.0,1.0
FK-006505,13,Male,Latino or Hispanic,7,32736,2022,54483.0,92.0,3.0
FK-182807,13,Male,White or Caucasian,7,72764,2021,37637.0,807.0,1.0
FK-183001,13,Female,Latino or Hispanic,8,72764,2020,37637.0,807.0,2.0
FK-336161,13,Male,White or Caucasian,7,34236,2019,54877.0,3521.0,1.0
FK-106247,13,Male,White or Caucasian,6,28327,2021,51609.0,81.0,7.0
FK-272242,13,Male,Asian,7,32746,2019,75344.0,1838.0,1.0
FK-375593,13,Male,White or Caucasian,6,32779,2018,81186.0,1464.0,2.0
FK-096478,13,Female,White or Caucasian,7,72762,2022,56195.0,590.0,1.0
FK-250064,13,Male,Multi-Racial,6,72764,2019,37637.0,807.0,2.0
FK-447705,13,Male,White or Caucasian,7,28327,2018,51609.0,81.0,1.0
FK-060000,13,Male,White or Caucasian,7,28327,2018,51609.0,81.0,15.0
FK-108223,13,Male,White or Caucasian,7,34238,2018,56473.0,1323.0,8.0
FK-189133,13,Male,Latino or Hispanic,8,34238,2020,56473.0,1323.0,7.0
FK-189138,13,Male,Asian,7,34238,2021,56473.0,1323.0,1.0
FK-216301,13,Male,White or Caucasian,8,32746,2020,75344.0,1838.0,2.0
FK-108040,13,Male,White or Caucasian,8,34238,2021,56473.0,1323.0,4.0
FK-106242,13,Male,White or Caucasian,7,28327,2021,51609.0,81.0,9.0
FK-106148,13,Female,White or Caucasian,7,28327,2022,51609.0,81.0,1.0
FK-358818,13,Female,White or Caucasian,8,28374,2018,71980.0,720.0,3.0
FK-447718,13,Female,White or Caucasian,6,28373,2018,41458.0,166.0,1.0
FK-447642,13,Male,White or Caucasian,6,28351,2018,25139.0,84.0,1.0
FK-253309,13,Male,White or Caucasian,6,28338,2020,29621.0,32.0,2.0
FK-358744,13,Male,White or Caucasian,7,28338,2018,29621.0,32.0,4.0
FK-006724,13,Female,White or Caucasian,8,32789,2019,63398.0,3151.0,17.0
FK-096925,13,Male,White or Caucasian,8,72762,2022,56195.0,590.0,2.0
FK-263657,13,Male,Black or African American,8,28334,2020,35281.0,155.0,2.0
FK-106263,13,Male,White or Caucasian,7,28327,2022,51609.0,81.0,12.0
FK-366236,13,Female,Black or African American,8,74134,2019,47775.0,1367.0,1.0
FK-096856,13,Female,White or Caucasian,6,72762,2022,56195.0,590.0,1.0
FK-096488,13,Male,White or Caucasian,7,72762,2022,56195.0,590.0,7.0
FK-140843,13,Female,White or Caucasian,7,32779,2021,81186.0,1464.0,1.0
FK-006732,13,Female,White or Caucasian,8,32779,2020,81186.0,1464.0,13.0
FK-108156,13,Male,White or Caucasian,6,34233,2022,54233.0,2710.0,3.0
FK-108150,13,Male,White or Caucasian,7,34233,2022,54233.0,2710.0,3.0
FK-108145,13,Male,White or Caucasian,6,34233,2022,54233.0,2710.0,1.0
FK-106093,13,Male,Latino or Hispanic,8,28327,2022,51609.0,81.0,2.0
FK-365758,13,Male,White or Caucasian,7,74134,2019,47775.0,1367.0,1.0
FK-130249,13,Male,Latino or Hispanic,6,74135,2022,44859.0,3424.0,1.0
FK-108015,13,Male,White or Caucasian,8,34238,2022,56473.0,1323.0,1.0
FK-250245,13,Male,White or Caucasian,7,72764,2018,37637.0,807.0,4.0
FK-176719,13,Female,Black or African American,7,70126,2021,27823.0,2371.0,2.0
FK-336134,13,Male,White or Caucasian,8,34241,2019,66035.0,198.0,1.0
FK-108225,13,Female,White or Caucasian,7,34241,2019,66035.0,198.0,14.0
FK-253787,13,Male,White or Caucasian,6,34241,2020,66035.0,198.0,4.0
FK-108055,13,Male,White or Caucasian,7,34241,2022,66035.0,198.0,6.0
FK-108025,13,Male,White or Caucasian,8,34241,2022,66035.0,198.0,2.0
FK-106260,13,Female,Asian,8,28306,2021,49082.0,578.0,12.0
FK-187820,13,Male,Black or African American,7,28304,2021,45190.0,2252.0,2.0
FK-140722,13,Male,White or Caucasian,7,32750,2019,61630.0,2206.0,3.0
FK-216283,13,Female,Multi-Racial,8,32750,2020,61630.0,2206.0,7.0
FK-187963,13,Female,White or Caucasian,7,28304,2021,45190.0,2252.0,11.0
FK-447720,13,Male,White or Caucasian,7,28304,2018,45190.0,2252.0,2.0
FK-187844,13,Male,White or Caucasian,6,28303,2021,46919.0,1847.0,1.0
FK-038946,13,Female,Black or African American,7,28278,2022,76566.0,677.0,1.0
FK-272205,13,Male,White or Caucasian,7,32751,2018,71561.0,2836.0,2.0
FK-156921,13,Male,Latino or Hispanic,6,28278,2021,76566.0,677.0,10.0
FK-391972,13,Male,Black or African American,8,28278,2018,76566.0,677.0,6.0
FK-454573,13,Female,Black or African American,7,74135,2018,44859.0,3424.0,1.0
FK-006720,13,Male,White or Caucasian,7,32751,2018,71561.0,2836.0,18.0
FK-250121,13,Male,White or Caucasian,7,72764,2019,37637.0,807.0,5.0
FK-107908,13,Male,White or Caucasian,6,34240,2022,80184.0,169.0,4.0
FK-106270,13,Male,Native American,7,28306,2022,49082.0,578.0,14.0
FK-299189,13,Female,Black or African American,7,70127,2019,27096.0,2885.0,1.0
FK-358890,13,Male,White or Caucasian,7,28327,2018,51609.0,81.0,2.0
FK-358881,13,Male,Asian,8,28327,2018,51609.0,81.0,5.0
FK-187816,13,Female,White or Caucasian,6,28326,2021,43432.0,152.0,2.0
FK-106158,13,Male,Latino or Hispanic,6,28315,2022,37672.0,183.0,1.0
FK-161090,13,Male,Multi-Racial,8,70127,2019,27096.0,2885.0,9.0
FK-398382,13,Male,Black or African American,8,70127,2018,27096.0,2885.0,1.0
FK-106178,13,Female,Latino or Hispanic,6,28315,2022,37672.0,183.0,2.0
FK-107840,13,Male,White or Caucasian,8,34240,2020,80184.0,169.0,6.0
FK-106256,13,Male,White or Caucasian,7,28315,2022,37672.0,183.0,1.0
FK-398584,13,Female,Black or African American,7,70127,2018,27096.0,2885.0,1.0
FK-189102,13,Male,White or Caucasian,8,34239,2021,47374.0,3374.0,1.0
FK-253863,13,Female,White or Caucasian,7,34240,2020,80184.0,169.0,1.0
FK-106183,13,Female,Multi-Racial,6,28312,2022,42037.0,110.0,1.0
FK-253229,13,Male,White or Caucasian,8,28312,2019,42037.0,110.0,5.0
FK-187968,13,Female,Black or African American,7,28311,2020,47308.0,921.0,8.0
FK-106120,13,Male,White or Caucasian,7,28306,2022,49082.0,578.0,2.0
FK-106241,13,Female,Asian,7,28306,2022,49082.0,578.0,14.0
FK-447713,13,Male,White or Caucasian,8,28315,2018,37672.0,183.0,1.0
FK-064163,13,Male,White or Caucasian,7,32507,2022,42148.0,1150.0,1.0
FK-046416,13,Male,White or Caucasian,7,70448,2022,79838.0,1132.0,1.0
FK-272447,13,Male,Black or African American,6,32818,2019,39913.0,3808.0,6.0
FK-143364,13,Male,Black or African American,8,28546,2021,48629.0,762.0,1.0
FK-011345,13,Male,White or Caucasian,8,28529,2022,41858.0,52.0,1.0
FK-143377,13,Male,White or Caucasian,7,28527,2021,55658.0,21.0,1.0
FK-217676,13,Female,White or Caucasian,7,28515,2020,32315.0,53.0,1.0
FK-011327,13,Male,White or Caucasian,8,28504,2022,43778.0,175.0,2.0
FK-011390,13,Male,White or Caucasian,7,28479,2022,52003.0,54.0,1.0
FK-143502,13,Female,White or Caucasian,7,28479,2021,52003.0,54.0,2.0
FK-006440,13,Male,White or Caucasian,7,32835,2021,49448.0,4219.0,4.0
FK-024527,13,Male,Black or African American,8,70777,2021,64718.0,68.0,2.0
FK-221451,13,Male,White or Caucasian,7,70775,2019,62517.0,47.0,3.0
FK-406324,13,Male,White or Caucasian,7,28479,2018,52003.0,54.0,2.0
FK-011338,13,Female,White or Caucasian,6,28470,2022,35721.0,225.0,1.0
FK-011347,13,Female,White or Caucasian,6,28470,2022,35721.0,225.0,1.0
FK-011458,13,Male,White or Caucasian,7,28470,2022,35721.0,225.0,9.0
FK-143354,13,Male,White or Caucasian,7,28470,2021,35721.0,225.0,1.0
FK-143371,13,Male,White or Caucasian,7,28470,2021,35721.0,225.0,1.0
FK-221443,13,Male,White or Caucasian,8,70775,2019,62517.0,47.0,6.0
FK-011396,13,Female,White or Caucasian,8,28557,2021,43093.0,1016.0,6.0
FK-420258,13,Male,White or Caucasian,7,34109,2018,55052.0,1862.0,1.0
FK-274577,13,Female,White or Caucasian,8,28562,2018,51268.0,234.0,1.0
FK-274487,13,Female,Multi-Racial,7,28562,2018,51268.0,234.0,1.0
FK-090938,13,Female,Latino or Hispanic,7,34119,2022,73875.0,1128.0,1.0
FK-321418,13,Male,Black or African American,8,73013,2018,75741.0,1500.0,4.0
FK-423740,13,Female,White or Caucasian,8,32536,2018,56720.0,423.0,1.0
FK-423878,13,Female,White or Caucasian,8,32541,2018,62577.0,1340.0,1.0
FK-011351,13,Male,White or Caucasian,7,28562,2022,51268.0,234.0,2.0
FK-143391,13,Male,White or Caucasian,7,28562,2021,51268.0,234.0,1.0
FK-423788,13,Female,White or Caucasian,8,32541,2018,62577.0,1340.0,1.0
FK-423699,13,Female,White or Caucasian,7,32541,2018,62577.0,1340.0,1.0
FK-221335,13,Male,White or Caucasian,7,70774,2020,54357.0,133.0,2.0
FK-143549,13,Male,White or Caucasian,6,28562,2021,51268.0,234.0,2.0
FK-423651,13,Female,White or Caucasian,8,32541,2018,62577.0,1340.0,1.0
FK-064353,13,Male,Latino or Hispanic,7,32541,2022,62577.0,1340.0,4.0
FK-064237,13,Female,White or Caucasian,8,32541,2022,62577.0,1340.0,1.0
FK-217667,13,Female,White or Caucasian,6,28562,2020,51268.0,234.0,1.0
FK-011493,13,Male,White or Caucasian,7,28562,2019,51268.0,234.0,10.0
FK-274465,13,Male,White or Caucasian,6,28562,2019,51268.0,234.0,1.0
FK-423944,13,Male,White or Caucasian,8,32547,2018,46377.0,930.0,2.0
FK-274522,13,Male,White or Caucasian,7,28562,2019,51268.0,234.0,2.0
FK-127608,13,Female,White or Caucasian,7,28562,2021,51268.0,234.0,12.0
FK-274377,13,Male,White or Caucasian,7,28470,2019,35721.0,225.0,1.0
FK-274417,13,Female,Native American,6,28470,2019,35721.0,225.0,3.0
FK-024566,13,Male,White or Caucasian,8,70770,2018,86958.0,142.0,11.0
FK-328965,13,Male,White or Caucasian,7,32561,2019,83182.0,670.0,1.0
FK-235128,13,Male,White or Caucasian,8,32561,2020,83182.0,670.0,1.0
FK-064133,13,Female,Black or African American,8,32561,2022,83182.0,670.0,6.0
FK-210104,13,Female,Black or African American,7,74126,2021,25191.0,442.0,1.0
FK-210074,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210067,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210060,13,Female,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210053,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-064352,13,Female,White or Caucasian,6,32550,2020,58095.0,878.0,9.0
FK-210045,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210029,13,Female,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-024306,13,Female,White or Caucasian,6,70769,2022,88494.0,745.0,1.0
FK-024316,13,Female,White or Caucasian,6,70769,2022,88494.0,745.0,1.0
FK-210021,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210015,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-169698,13,Female,White or Caucasian,8,32563,2018,65583.0,1348.0,10.0
FK-210008,13,Male,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210000,13,Female,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-210038,13,Female,Black or African American,6,74126,2021,25191.0,442.0,1.0
FK-090955,13,Female,White or Caucasian,8,34119,2022,73875.0,1128.0,6.0
FK-169605,13,Male,White or Caucasian,8,32548,2021,47506.0,1488.0,1.0
FK-129647,13,Male,Black or African American,6,74126,2021,25191.0,442.0,5.0
FK-377511,13,Female,Multi-Racial,7,28470,2018,35721.0,225.0,1.0
FK-455180,13,Female,Black or African American,6,74126,2018,25191.0,442.0,1.0
FK-454560,13,Female,Black or African American,7,74126,2018,25191.0,442.0,1.0
FK-011337,13,Male,White or Caucasian,7,28469,2022,49750.0,266.0,1.0
FK-143496,13,Male,White or Caucasian,6,28469,2021,49750.0,266.0,1.0
FK-143541,13,Male,White or Caucasian,8,28469,2020,49750.0,266.0,3.0
FK-329004,13,Female,White or Caucasian,6,32547,2019,46377.0,930.0,1.0
FK-274468,13,Male,White or Caucasian,7,28469,2019,49750.0,266.0,1.0
FK-235136,13,Male,Latino or Hispanic,7,32548,2020,47506.0,1488.0,1.0
FK-274509,13,Male,White or Caucasian,7,28469,2018,49750.0,266.0,1.0
FK-264706,13,Female,Latino or Hispanic,6,74126,2019,25191.0,442.0,2.0
FK-365769,13,Female,Black or African American,6,74126,2019,25191.0,442.0,3.0
FK-365556,13,Male,Black or African American,6,74126,2019,25191.0,442.0,1.0
FK-365498,13,Male,Black or African American,6,74126,2019,25191.0,442.0,1.0
FK-235149,13,Female,White or Caucasian,7,32547,2020,46377.0,930.0,1.0
FK-169666,13,Male,White or Caucasian,6,32547,2021,46377.0,930.0,4.0
FK-423827,13,Female,White or Caucasian,7,32548,2018,47506.0,1488.0,2.0
FK-210295,13,Female,Multi-Racial,6,74126,2021,25191.0,442.0,1.0
FK-274354,13,Male,White or Caucasian,8,28469,2018,49750.0,266.0,1.0
FK-091028,13,Male,White or Caucasian,6,34119,2022,73875.0,1128.0,1.0
FK-091301,13,Male,White or Caucasian,7,34119,2022,73875.0,1128.0,2.0
FK-272244,13,Male,White or Caucasian,7,32836,2018,80270.0,1065.0,3.0
FK-064345,13,Female,White or Caucasian,6,32526,2020,52333.0,624.0,7.0
FK-235143,13,Male,White or Caucasian,6,32526,2020,52333.0,624.0,1.0
FK-235112,13,Female,White or Caucasian,7,32526,2020,52333.0,624.0,2.0
FK-375634,13,Male,Multi-Racial,6,32837,2018,55443.0,2283.0,1.0
FK-324978,13,Male,Black or African American,6,34119,2019,73875.0,1128.0,1.0
FK-140521,13,Female,Latino or Hispanic,8,32836,2021,80270.0,1065.0,1.0
FK-079343,13,Female,Native American,6,73013,2022,75741.0,1500.0,1.0
FK-140887,13,Male,Asian,7,32836,2018,80270.0,1065.0,14.0
FK-248388,13,Male,White or Caucasian,6,34119,2018,73875.0,1128.0,2.0
FK-079579,13,Male,White or Caucasian,8,73013,2022,75741.0,1500.0,4.0
FK-423756,13,Female,White or Caucasian,7,32531,2018,53581.0,24.0,1.0
FK-011548,13,Male,Black or African American,6,29052,2022,23500.0,35.0,2.0
FK-217864,13,Male,Multi-Racial,7,29045,2020,55658.0,312.0,1.0
FK-274607,13,Female,Latino or Hispanic,7,29045,2019,55658.0,312.0,1.0
FK-423783,13,Female,White or Caucasian,6,32533,2018,56388.0,354.0,1.0
FK-235268,13,Male,Black or African American,6,32533,2019,56388.0,354.0,2.0
FK-235069,13,Male,White or Caucasian,6,32533,2020,56388.0,354.0,3.0
FK-169667,13,Male,White or Caucasian,7,32533,2021,56388.0,354.0,3.0
FK-217830,13,Male,Black or African American,6,29063,2019,66829.0,817.0,2.0
FK-169551,13,Male,White or Caucasian,7,32533,2021,56388.0,354.0,1.0
FK-235274,13,Male,White or Caucasian,7,32526,2019,52333.0,624.0,2.0
FK-423681,13,Male,White or Caucasian,8,32526,2018,52333.0,624.0,1.0
FK-274626,13,Male,White or Caucasian,6,29203,2019,31262.0,629.0,1.0
FK-217824,13,Male,White or Caucasian,7,29203,2019,31262.0,629.0,3.0
FK-248455,13,Female,White or Caucasian,7,34119,2018,73875.0,1128.0,4.0
FK-325021,13,Male,Multi-Racial,7,34119,2018,73875.0,1128.0,2.0
FK-423945,13,Male,White or Caucasian,8,32514,2018,43992.0,1917.0,1.0
FK-235328,13,Male,Multi-Racial,7,32514,2019,43992.0,1917.0,6.0
FK-217812,13,Female,Black or African American,8,29201,2019,29557.0,1803.0,2.0
FK-328843,13,Female,White or Caucasian,7,32514,2019,43992.0,1917.0,2.0
FK-235203,13,Male,Asian,8,32526,2019,52333.0,624.0,6.0
FK-064113,13,Female,Latino or Hispanic,7,32514,2022,43992.0,1917.0,1.0
FK-419809,13,Male,White or Caucasian,6,34119,2018,73875.0,1128.0,1.0
FK-267446,13,Male,Black or African American,8,29129,2018,37433.0,38.0,1.0
FK-140825,13,Male,Asian,7,32837,2021,55443.0,2283.0,2.0
FK-006713,13,Male,Latino or Hispanic,8,32837,2020,55443.0,2283.0,11.0
FK-217838,13,Male,White or Caucasian,7,29073,2020,52158.0,508.0,2.0
FK-180190,13,Male,White or Caucasian,8,34119,2018,73875.0,1128.0,12.0
FK-272317,13,Male,White or Caucasian,8,32837,2018,55443.0,2283.0,2.0
FK-375606,13,Male,Latino or Hispanic,7,32837,2018,55443.0,2283.0,2.0
FK-079582,13,Male,White or Caucasian,7,73016,2022,60250.0,29.0,6.0
FK-274411,13,Male,White or Caucasian,6,28465,2019,49029.0,617.0,1.0
FK-079583,13,Male,Asian,7,73013,2022,75741.0,1500.0,10.0
FK-011531,13,Male,Black or African American,8,29016,2022,76156.0,190.0,1.0
FK-091426,13,Male,White or Caucasian,7,34119,2021,73875.0,1128.0,4.0
FK-091607,13,Male,Multi-Racial,6,34119,2022,73875.0,1128.0,4.0
FK-091599,13,Female,White or Caucasian,6,34119,2022,73875.0,1128.0,2.0
FK-139059,13,Male,White or Caucasian,6,28732,2021,45273.0,386.0,2.0
FK-360123,13,Male,White or Caucasian,9,28697,2018,39945.0,204.0,8.0
FK-359822,13,Female,Black or African American,6,28677,2019,34793.0,400.0,1.0
FK-360122,13,Male,Asian,6,28677,2019,34793.0,400.0,2.0
FK-391597,13,Female,White or Caucasian,8,28650,2018,47831.0,267.0,2.0
FK-091431,13,Male,White or Caucasian,8,34119,2021,73875.0,1128.0,10.0
FK-138988,13,Male,White or Caucasian,6,28642,2021,34050.0,158.0,3.0
FK-448189,13,Male,White or Caucasian,8,28625,2018,46426.0,185.0,1.0
FK-359837,13,Male,White or Caucasian,8,28625,2018,46426.0,185.0,3.0
FK-448770,13,Male,White or Caucasian,8,28625,2018,46426.0,185.0,1.0
FK-416257,13,Male,White or Caucasian,7,73013,2018,75741.0,1500.0,1.0
FK-416322,13,Male,White or Caucasian,6,73013,2018,75741.0,1500.0,2.0
FK-416371,13,Male,White or Caucasian,6,73013,2018,75741.0,1500.0,1.0
FK-416386,13,Male,White or Caucasian,7,73013,2018,75741.0,1500.0,1.0
FK-064232,13,Male,White or Caucasian,8,32534,2022,42513.0,1445.0,1.0
FK-359323,13,Female,Black or African American,7,28625,2019,46426.0,185.0,1.0
FK-177888,13,Male,White or Caucasian,7,73013,2020,75741.0,1500.0,3.0
FK-321429,13,Male,White or Caucasian,6,73013,2019,75741.0,1500.0,3.0
FK-091650,13,Male,White or Caucasian,6,34119,2021,73875.0,1128.0,2.0
FK-011541,13,Male,Black or African American,8,29016,2022,76156.0,190.0,1.0
FK-011556,13,Male,Black or African American,7,29016,2022,76156.0,190.0,1.0
FK-011588,13,Female,Multi-Racial,8,29016,2022,76156.0,190.0,6.0
FK-011589,13,Male,White or Caucasian,7,29016,2022,76156.0,190.0,7.0
FK-011590,13,Male,White or Caucasian,6,29016,2022,76156.0,190.0,6.0
FK-003423,13,Male,White or Caucasian,8,28805,2022,45720.0,679.0,2.0
FK-003578,13,Male,White or Caucasian,6,28803,2022,45833.0,749.0,2.0
FK-455340,13,Male,Native American,8,74116,2018,35995.0,216.0,1.0
FK-179818,13,Male,White or Caucasian,7,34119,2021,73875.0,1128.0,1.0
FK-003677,13,Male,White or Caucasian,8,28792,2021,36683.0,325.0,5.0
FK-003675,13,Male,White or Caucasian,7,28791,2022,54146.0,862.0,5.0
FK-003581,13,Male,White or Caucasian,7,28791,2021,54146.0,862.0,4.0
FK-139053,13,Female,White or Caucasian,7,28791,2021,54146.0,862.0,2.0
FK-324649,13,Female,Black or African American,7,34119,2019,73875.0,1128.0,2.0
FK-180164,13,Male,Multi-Racial,7,34119,2021,73875.0,1128.0,2.0
FK-239743,13,Female,White or Caucasian,7,73013,2019,75741.0,1500.0,2.0
FK-264443,13,Male,Black or African American,6,74116,2020,35995.0,216.0,1.0
FK-210290,13,Male,Latino or Hispanic,6,74116,2021,35995.0,216.0,1.0
FK-003634,13,Male,White or Caucasian,8,28792,2021,36683.0,325.0,3.0
FK-209986,13,Female,Black or African American,7,74126,2021,25191.0,442.0,1.0
FK-209972,13,Male,Black or African American,6,74126,2021,25191.0,442.0,2.0
FK-209958,13,Female,Black or African American,6,74126,2021,25191.0,442.0,2.0
FK-180154,13,Female,Black or African American,7,34142,2021,27760.0,47.0,1.0
FK-180152,13,Female,Black or African American,7,34142,2021,27760.0,47.0,1.0
FK-140831,13,Male,White or Caucasian,7,32827,2021,85880.0,272.0,3.0
FK-169598,13,Female,Asian,8,32563,2020,65583.0,1348.0,3.0
FK-064301,13,Male,Multi-Racial,7,32563,2021,65583.0,1348.0,6.0
FK-064348,13,Male,White or Caucasian,6,32563,2022,65583.0,1348.0,3.0
FK-216104,13,Male,White or Caucasian,8,32827,2019,85880.0,272.0,6.0
FK-180151,13,Male,Latino or Hispanic,7,34142,2021,27760.0,47.0,1.0
FK-180157,13,Male,Black or African American,6,34142,2021,27760.0,47.0,2.0
FK-180109,13,Female,Black or African American,6,34142,2021,27760.0,47.0,2.0
FK-090865,13,Male,White or Caucasian,7,34142,2021,27760.0,47.0,6.0
FK-179865,13,Female,White or Caucasian,7,34142,2021,27760.0,47.0,1.0
FK-216346,13,Male,Black or African American,6,32825,2020,52684.0,1841.0,3.0
FK-284804,13,Female,White or Caucasian,7,70726,2018,57246.0,545.0,3.0
FK-006515,13,Male,Latino or Hispanic,7,32824,2022,48110.0,1204.0,2.0
FK-079338,13,Male,Native American,7,73012,2022,89927.0,724.0,1.0
FK-239811,13,Male,White or Caucasian,7,73012,2020,89927.0,724.0,4.0
FK-387568,13,Female,White or Caucasian,6,73012,2018,89927.0,724.0,1.0
FK-180106,13,Female,Black or African American,6,34142,2021,27760.0,47.0,1.0
FK-321343,13,Male,Black or African American,8,73012,2018,89927.0,724.0,3.0
FK-180160,13,Male,Latino or Hispanic,7,34142,2021,27760.0,47.0,2.0
FK-180166,13,Female,Black or African American,7,34142,2021,27760.0,47.0,1.0
FK-324872,13,Female,Black or African American,7,34142,2019,27760.0,47.0,1.0
FK-140477,13,Male,White or Caucasian,7,32827,2021,85880.0,272.0,1.0
FK-234852,13,Female,White or Caucasian,6,28443,2018,50996.0,153.0,2.0
FK-455394,13,Male,White or Caucasian,7,74127,2018,30161.0,703.0,2.0
FK-006345,13,Female,Black or African American,8,32827,2021,85880.0,272.0,9.0
FK-455045,13,Female,Black or African American,8,74127,2018,30161.0,703.0,1.0
FK-264663,13,Female,Latino or Hispanic,6,74127,2019,30161.0,703.0,2.0
FK-061161,13,Male,White or Caucasian,6,28428,2022,61545.0,1173.0,1.0
FK-180162,13,Female,Black or African American,7,34142,2021,27760.0,47.0,2.0
FK-365391,13,Male,Multi-Racial,8,74127,2019,30161.0,703.0,1.0
FK-209951,13,Female,Black or African American,6,74127,2021,30161.0,703.0,1.0
FK-011328,13,Male,Native American,7,28422,2022,47484.0,73.0,3.0
FK-274539,13,Female,White or Caucasian,8,28422,2018,47484.0,73.0,2.0
FK-130544,13,Male,Black or African American,7,74127,2022,30161.0,703.0,2.0
FK-130504,13,Male,Latino or Hispanic,9,74127,2022,30161.0,703.0,1.0
FK-130500,13,Female,Black or African American,7,74127,2022,30161.0,703.0,1.0
FK-235105,13,Male,White or Caucasian,8,32563,2020,65583.0,1348.0,3.0
FK-140828,13,Male,Latino or Hispanic,7,32827,2021,85880.0,272.0,3.0
FK-210463,13,Male,Black or African American,6,74127,2021,30161.0,703.0,6.0
FK-250279,13,Male,White or Caucasian,7,72761,2018,47779.0,186.0,2.0
FK-423943,13,Female,White or Caucasian,8,32566,2018,65064.0,837.0,1.0
